id,name,municipality_id/id,code
par_la_concordia_ta,La Concordia,mun_san_cristobal_ta,LCN
par_pueblo_nuevo_ta,Pueblo Nuevo,mun_san_cristobal_ta,PNU
par_sn_sebastian_ta,San Sebastián,mun_san_cristobal_ta,SSE
par_sn_jose_ta,San José Obrero,mun_san_cristobal_ta,SJO3
par_uca_ta,Umuquena,mun_san_judas_tadeo_ta,UMU
par_quiniquea_ta,Queniquea,mun_sucre_ta,QEQ
par_san_pablo_ta,San Pablo,mun_sucre_ta,SPB
par_san_jose_torbes_ta,San Josecito,mun_torbes_ta,SJC
par_pregonero_ta,Pregonero,mun_uribante_ta,PRE
par_la_florida_uribante_ta,La Florida,mun_uribante_ta,LFL2
par_quintero_ta,Quintero,mun_uribante_ta,QUI
par_urena_ure_ta,Ureña,mun_ureña_ta,URE2
par_santa_isabel_tr,Santa Isabel,mun_andres_bello_tr,SIS
par_bocono_tr,Boconó,mun_bocono_tr,BOC
par_el_carmen_tr,El Carmen,mun_bocono_tr,ECM
par_mosquey_tr,Mosquey,mun_bocono_tr,MSQ
par_ayacucho_tr,Ayacucho,mun_bocono_tr,AYA
par_burbusay_tr,Burbusay,mun_bocono_tr,BRB
par_general_rivas_tr,General Rivas,mun_bocono_tr,GRI
par_guaramacal_tr,Guaramacal,mun_bocono_tr,GUA
par_vega_azul_tr,Vega de Guaramacal,mun_bocono_tr,VGA
par_monseñor_und_tr,Monseñor Unda,mun_bocono_tr,MUN
par_san_miguel_tr,San Miguel,mun_bocono_tr,SMI
par_san_jose_tr,San José,mun_bocono_tr,SJO
par_sabana_grande_tr,Sabana Grande,mun_bolivar_tr,SGR
par_cheregue_tr,Cheregue,mun_bolivar_tr,CHG
par_granados_tr,Granados,mun_bolivar_tr,GRA
par_chejende_tr,Chejendé,mun_candelaria_tr,CHJ
par_arnoldo_gabaldon_tr,Arnoldo Gabaldón,mun_candelaria_tr,AGB
par_bolivia_tr,Bolivia,mun_candelaria_tr,BOL2
par_carrillo_tr,Carrillo,mun_candelaria_tr,CAR2
par_cieguita_tr,La Cieguita,mun_candelaria_tr,LCI
par_carache_tr,Carache,mun_carache_tr,CAR
par_la_concepcion_tr,La Concepción,mun_carache_tr,LCN
par_panamericana_tr,Panamericana,mun_carache_tr,PAN
par_santa_cruz_tr,Santa Cruz,mun_carache_tr,SCR
par_cuicas_tr,Cuicas,mun_carache_tr,CUI
par_carvajal_tr,Carvajal,mun_carvajal_tr,CVJ
par_campo_alegre_tr,Campo Alegre,mun_carvajal_tr,CAL
par_antonio_nicolas_br_tr,Antonio Nicolás Briceño,mun_carvajal_tr,ANB
par_platanal_tr,Platanal,mun_carvajal_tr,PLT
par_escuque_tr,Escuque,mun_escuq_tr,ESC
par_sabana_libertad_tr,Sabana Libre,mun_escuq_tr,SLI
par_la_union_tr,La Unión,mun_escuq_tr,LUN
par_santa_rita_tr,Santa Rita,mun_escuq_tr,SRT
par_el_paradero_tr,El Paradero,mun_jf_marquez_canizales_tr,EPR
par_jose_felipe_tr,José Felipe Márquez,mun_jf_marquez_canizales_tr,JFM
par_campo_elias_tr,Campo Elías,mun_jv_campo_elias_tr,CEL
par_arnoldo_gabaldon2_tr,Arnoldo Gabaldón,mun_jv_campo_elias_tr,AGB2
par_santa_apolonia_tr,Santa Apolonia,mun_la_ceiba_tr,SAP
par_el_progreso_tr,El Progreso,mun_la_ceiba_tr,EPR2
par_la_ceiba_tr,La Ceiba,mun_la_ceiba_tr,LCE
par_tres_esquinas_tr,Tres Esquinas,mun_la_ceiba_tr,TRE
par_el_dividive_tr,El Dividive,mun_miranda_tr,DIV
par_agua_caliente_tr,Agua Caliente,mun_miranda_tr,AGC
par_el_cenizo_tr,El Cenizo,mun_miranda_tr,CNZ
par_valerita_tr,Valerita,mun_miranda_tr,VAL2
par_monte_carmelo_tr,Monte Carmelo,mun_monte_carmelo_tr,MCB
par_buena_esperanza_tr,Buena Esperanza,mun_monte_carmelo_tr,BES
par_santa_maria_tr,Santa María del Horcón,mun_monte_carmelo_tr,SMH
par_motatan_tr,Motatán,mun_motatan_tr,MOT
par_el_baño_tr,El Baño,mun_motatan_tr,EBA
par_jorge_hernandez_tr,Jorge Hernández,mun_motatan_tr,JHE
par_pampan_tr,Pampán,mun_pampan_tr,PAM
par_flor_de_patria_tr,Flor de Patria,mun_pampan_tr,FDP
par_la_paz_tr,La Paz,mun_pampan_tr,LPZ
par_santa_ana_tr,Santa Ana,mun_pampan_tr,SAN
par_pampanito_tr,Pampanito,mun_pampanito_tr,PPT
par_la_concepcion2_tr,La Concepción,mun_pampanito_tr,LCN2
par_pampanito2_tr,Pampanito II,mun_pampanito_tr,PPT2
par_betijoque_tr,Betijoque,mun_rafael_rangel_tr,BTJ
par_joaquin_villasmil_tr,Joaquín Villasmil,mun_rafael_rangel_tr,JVL
par_la_puerta_tr,La Puerta,mun_rafael_rangel_tr,LPT
par_los_cedros_tr,Los Cedros,mun_rafael_rangel_tr,LCE2
par_carvajal2_tr,Carvajal,mun_san_r_crvajal_tr,CVJ2
par_mendoza_frio_tr,Mendoza Fría,mun_san_r_crvajal_tr,MFR
par_angostura_tr,Angostura,mun_san_r_crvajal_tr,ANG
par_valmore_rodriguez_tr,Valmore Rodríguez,mun_san_r_crvajal_tr,VRG
par_sabana_mendoza_tr,Sabana de Mendoza,mun_sucre_tr,SDM
par_el_paradero2_tr,El Paradero,mun_sucre_tr,EPR3
par_junín_tr,Junín,mun_sucre_tr,JUN
par_valmore_rodriguez2_tr,Valmore Rodríguez,mun_sucre_tr,VRG2
par_trujillo_tr,Trujillo,mun_trujillo_tr,TRU
par_andres_linares_tr,Andrés Linares,mun_trujillo_tr,ALN
par_chiquinquira_tr,Chiquinquirá,mun_trujillo_tr,CHQ
par_cristobal_mendoza_tr,Cristóbal Mendoza,mun_trujillo_tr,CMZ
par_cruz_carrillo_tr,Cruz Carrillo,mun_trujillo_tr,CCR
par_matriz_tr,Matriz,mun_trujillo_tr,MTZ
par_monzon_tr,Monzón,mun_trujillo_tr,MON
par_la_quebrada_tr,La Quebrada,mun_urdaneta_tr,LQB
par_jalisco_tr,Jalisco,mun_urdaneta_tr,JAL
par_tuñame_tr,Tuñame,mun_urdaneta_tr,TUN
par_carrizal_tr,Carrizal,mun_urdaneta_tr,CAR3
par_valera_tr,Valera,mun_valera_tr,VAL
par_juan_ignacio_tr,Juan Ignacio Montilla,mun_valera_tr,JIM
par_la_beatriz_tr,La Beatriz,mun_valera_tr,LBE
par_la_puerta2_tr,La Puerta,mun_valera_tr,LPT2
par_sabana_grande_tr,Sabana Grande,mun_valera_tr,SGR2
par_el_carmen2_tr,El Carmen,mun_valera_tr,ECM2
par_la_guaira_lg,La Guaira,mun_vargas_lg,LAG
par_catia_lamar_lg,Catia La Mar,mun_vargas_lg,CLM
par_carlos_soublette_lg,Carlos Soublette,mun_vargas_lg,CSO
par_urimare_lg,Urimare,mun_vargas_lg,URI
par_macuto_lg,Macuto,mun_vargas_lg,MAC
par_caraballeda_lg,Caraballeda,mun_vargas_lg,CBD
par_naiguata_lg,Naiguatá,mun_vargas_lg,NAI
par_carmao_lg,Carmao,mun_vargas_lg,CRM
par_maiteno_lg,Maiquetía,mun_vargas_lg,MAI
par_el_junko_lg,El Junko,mun_vargas_lg,EJU
par_caruao_lg,Caruao,mun_vargas_lg,CRU
par_san_pablo_ya,San Pablo,mun_aristides_bastidas_ya,SPB
par_aroa_ya,Aroa,mun_bolivar_ya,ARO
par_chivacoa_ya,Chivacoa,mun_bruzual_ya,CHI
par_campo_elias_ya,Campo Elías,mun_bruzual_ya,CEL
par_cocorote_ya,Cocorote,mun_cocorote_ya,COC
par_independencia_ya,Independencia,mun_independencia_ya,IND
par_sabana_parra_ya,Sabana de Parra,mun_jose_antonio_paez_ya,SDP
par_boraure_ya,Boraure,mun_la_trinidad_ya,BOR
par_yumare_ya,Yumare,mun_manuela_monge_ya,YUM
par_nirgua_ya,Nirgua,mun_nirgua_ya,NIR
par_sabana_parra2_ya,Sabana de Parra (sector),mun_paez_ya,SDP2
par_yaritagua_ya,Yaritagua,mun_pena_ya,YAR
par_san_andres_ya,San Andrés,mun_pena_ya,SAN
par_san_felipe_ya,San Felipe,mun_san_felipe_ya,SFE
par_albarico_ya,Albarico,mun_san_felipe_ya,ALB
par_agua_negra_ya,Agua Negra,mun_san_felipe_ya,AGN
par_guama_ya,Guama,mun_sucre_ya,GUA
par_urachiche_ya,Urachiche,mun_urachiche_ya,URA
par_farriar_ya,Farriar,mun_veroes_ya,FAR
par_el_guayabo_ya,El Guayabo,mun_veroes_ya,EGU
par_el_toro_zu,El Toro,mun_almirante_padilla_zu,ETO
par_isla_toas_zu,Isla de Toas,mun_almirante_padilla_zu,ITO
par_san_timon_zu,San Timoteo,mun_baralt_zu,STI
par_general_ureña_zu,General Urdaneta,mun_baralt_zu,GUR
par_libertador_baralt_zu,Libertador,mun_baralt_zu,LIB
par_marcelino_br_zu,Marcelino Briceño,mun_baralt_zu,MBR
par_pueblo_nuevo_br_zu,Pueblo Nuevo,mun_baralt_zu,PNU
par_jorge_hernandez_zu,Jorge Hernández,mun_cabimas_zu,JHE
par_ambrosio_zu,Ambrosio,mun_cabimas_zu,AMB
par_carmen_her_zu,Carmen Herrera,mun_cabimas_zu,CHR
par_german_rio_zu,Germán Ríos Linares,mun_cabimas_zu,GRL
par_la_rosita_zu,La Rosa,mun_cabimas_zu,LRO
par_romulo_betancourt_zu,Rómulo Betancourt,mun_cabimas_zu,RBT
par_san_benito_zu,San Benito,mun_cabimas_zu,SBE
par_aristides_calvani_zu,Arístides Calvani,mun_cabimas_zu,ACV
par_encontrados_zu,Encontrados,mun_catatumbo_zu,ENC
par_udon_perez_zu,Udón Pérez,mun_catatumbo_zu,UDP
par_san_carlos_zu,San Carlos del Zulia,mun_colon_zu,SCA
par_santa_barbara_zu,Santa Bárbara,mun_colon_zu,SBA
par_pueblo_nuevo_fjp_zu,Pueblo Nuevo,mun_fj_pulgar_zu,PNU2
par_santa_barbara_fjp_zu,Santa Bárbara,mun_fj_pulgar_zu,SBA2
par_sinamaica_zu,Sinamaica,mun_guajira_zu,SIN
par_el_mojan_zu,El Moján,mun_guajira_zu,EMO
par_guajira_zu,Guajira,mun_guajira_zu,GUA2
par_la_concepcion_zu,La Concepción,mun_jel_zu,LCO
par_jose_ramon_yepez_zu,José Ramón Yépez,mun_jel_zu,JRY
par_mariano_parra_zu,Mariano Parra León,mun_jel_zu,MPL
par_casigua_cubo_zu,Casigua El Cubo,mun_jms_zu,CEC
par_frontera_zu,Frontera,mun_jms_zu,FRO
par_concepcion_lcu_zu,Concepción,mun_lc_urdeneta_zu,CON
par_andres_bello_lcu_zu,Andrés Bello,mun_lc_urdeneta_zu,ABE
par_chiquinquira_lcu_zu,Chiquinquirá,mun_lc_urdeneta_zu,CHQ
par_alonso_lagu_zu,Alonso de Ojeda,mun_lagunillas_zu,AOJ
par_libertad_lagu_zu,Libertad,mun_lagunillas_zu,LIB2
par_el_danto_zu,El Danto,mun_lagunillas_zu,EDT
par_victor_batista_zu,Campo Lara,mun_lagunillas_zu,CLA
par_machiques_zu,Machiques,mun_machiques_zu,MAC
par_bartolome_zu,Bartolomé de las Casas,mun_machiques_zu,BLC
par_libertad_mp_zu,Libertad,mun_machiques_zu,LIB3
par_rio_negro_mp_zu,Río Negro,mun_machiques_zu,RNE
par_san_rafael_mara_zu,San Rafael del Moján,mun_mara_zu,SRM
par_las_parcelas_zu,Las Parcelas,mun_mara_zu,LPA
par_tamare_zu,Tamaré,mun_mara_zu,TAM
par_los_norte_zu,La Sierrita,mun_mara_zu,LSI
par_cristo_aranza_zu,Cristo de Aranza,mun_maracaibo_zu,CAR
par_coquivacoa_zu,Coquivacoa,mun_maracaibo_zu,COQ
par_chiquinquira_mcb_zu,Chiquinquirá,mun_maracaibo_zu,CHQ2
par_cacique_mara_zu,Cacique Mara,mun_maracaibo_zu,CMA
par_carracciolo_zu,Caracciolo Parra Pérez,mun_maracaibo_zu,CPP
par_cecilio_acosta_zu,Cecilio Acosta,mun_maracaibo_zu,CCA
par_juana_sotomayor_zu,Juana de Ávila,mun_maracaibo_zu,JAV
par_luis_hurtado_zu,Luis Hurtado Higuera,mun_maracaibo_zu,LHH
par_manuel_dagnino_zu,Manuel Dagnino,mun_maracaibo_zu,MDG
par_antonio_borjas_zu,Antonio Borjas Romero,mun_maracaibo_zu,ABR
par_raul_leoni_zu,Raúl Leoni,mun_maracaibo_zu,RLE
par_santa_lucia_zu,Santa Lucía,mun_maracaibo_zu,SLC
par_venancio_zu,Venancio Pulgar,mun_maracaibo_zu,VPU
par_idelfonso_zu,Idelfonso Vásquez,mun_maracaibo_zu,IVZ
par_bolivar_mcb_zu,Bolívar,mun_maracaibo_zu,BOL3
par_san_isidro_zu,San Isidro,mun_maracaibo_zu,SIS
par_juana_s_zu,Juana de Ávila,mun_maracaibo_zu,JAV2
par_ochenta_zu,Olegario Villalobos,mun_maracaibo_zu,OVI
par_altagracia_mir_zu,Altagracia,mun_miranda_zu,ALT
par_faria_zu,Faría,mun_miranda_zu,FAR
par_san_jose_mir_zu,San José,mun_miranda_zu,SJO
par_san_antonio_mir_zu,San Antonio,mun_miranda_zu,SAN2
par_las_delicias_zu,Las Delicias,mun_rosario_zu,LDE
par_rosario_zu,La Villa del Rosario,mun_rosario_zu,LVR
par_don_bosco_zu,Don Bosco,mun_rosario_zu,DBO
par_san_francisco_zu,San Francisco,mun_san_francisco_zu,SFR
par_el_callao_zu,El Bajo,mun_san_francisco_zu,EBJ
par_domitila_zu,Domitila Flores,mun_san_francisco_zu,DFL
par_francisco_oter_zu,Francisco Otero,mun_san_francisco_zu,FOT
par_marcial_zu,Marcial Hernández,mun_san_francisco_zu,MHE
par_santa_rita_zu,Santa Rita,mun_santa_rita_zu,SRT
par_el_menes_zu,El Mene,mun_santa_rita_zu,EME
par_palma_sola_zu,Pedro Lucas Urribarrí,mun_santa_rita_zu,PLU
par_tia_juana_zu,Tía Juana,mun_simon_bolivar_zu,TJU
par_mene_grande_zu,Mene Grande,mun_simon_bolivar_zu,MGR
par_bobures_zu,Bobures,mun_sucre_zu,BOB
par_el_batey_zu,El Batey,mun_sucre_zu,EBT
par_gibraltar_zu,Gibraltar,mun_sucre_zu,GIB
par_heras_zu,Heras,mun_sucre_zu,HER
par_montero_zu,Montero,mun_sucre_zu,MON
par_bachaquero_zu,Bachaquero,mun_valmore_rodriguez_zu,BCH
par_andres_bello_vr_zu,Andrés Bello,mun_valmore_rodriguez_zu,ABE2
par_raul_cuenca_zu,Raúl Cuenca,mun_valmore_rodriguez_zu,RCE
